Date,Price,Open,High,Low,Vol.,Change %,Sector,value
2021-06-28,16.58,16.59,16.59,16.11,0.23K,-0.06,bank,UIB
2021-06-25,16.59,16.61,16.61,16.54,1.45K,-0.36,bank,UIB
2021-06-24,16.65,16.65,16.65,16.61,1.70K,-0.3,bank,UIB
2021-06-23,16.7,16.8,16.8,16.64,1.12K,-0.6,bank,UIB
2021-06-22,16.8,16.8,16.8,16.8,0.36K,0.0,bank,UIB
2021-06-21,16.8,16.8,16.8,16.79,6.73K,-1.12,bank,UIB
2021-06-18,16.99,16.81,16.99,16.8,6.95K,-0.35,bank,UIB
2021-06-17,17.05,16.85,17.05,16.85,0.40K,1.19,bank,UIB
2021-06-16,16.85,16.8,16.85,16.8,1.65K,-0.88,bank,UIB
2021-06-15,17.0,17.0,17.0,17.0,1.30K,0.0,bank,UIB
2021-06-14,17.0,17.19,17.19,17.0,1.25K,-1.73,bank,UIB
2021-06-11,17.3,16.99,17.34,16.99,7.18K,1.76,bank,UIB
2021-06-10,17.0,16.61,17.05,16.61,2.27K,2.41,bank,UIB
2021-06-09,16.6,16.3,16.6,16.3,10.30K,2.34,bank,UIB
2021-06-08,16.22,16.2,16.3,16.2,0.44K,-0.49,bank,UIB
2021-06-07,16.3,16.3,16.35,16.2,2.22K,0.0,bank,UIB
2021-06-04,16.3,16.3,16.35,16.22,1.09K,-0.31,bank,UIB
2021-06-03,16.35,16.35,16.35,16.35,0.06K,0.0,bank,UIB
2021-06-02,16.35,16.35,16.35,16.35,0.05K,0.0,bank,UIB
2021-06-01,16.35,16.2,16.35,16.2,1.60K,0.93,bank,UIB
2021-05-31,16.2,16.3,16.5,16.2,8.04K,-2.41,bank,UIB
2021-05-28,16.6,16.56,16.78,16.4,22.73K,-1.07,bank,UIB
2021-05-27,16.78,16.25,16.78,16.25,291.99K,2.94,bank,UIB
2021-05-26,16.3,16.19,16.3,16.19,1.52K,0.62,bank,UIB
2021-05-25,16.2,16.3,16.3,16.2,1.50K,-0.61,bank,UIB
2021-05-24,16.3,16.17,16.3,16.17,1.73K,0.93,bank,UIB
2021-05-21,16.15,16.14,16.15,16.13,1.54K,0.06,bank,UIB
2021-05-20,16.14,16.13,16.3,16.13,0.70K,0.12,bank,UIB
2021-05-19,16.12,16.12,16.12,16.12,1.40K,0.0,bank,UIB
2021-05-18,16.12,16.12,16.12,16.12,2.44K,0.0,bank,UIB
2021-05-17,16.12,16.29,16.29,16.12,1.38K,-0.49,bank,UIB
2021-05-11,16.2,16.13,16.29,16.13,1.40K,-1.16,bank,UIB
2021-05-10,16.39,16.12,16.39,16.12,0.40K,0.0,bank,UIB
2021-05-07,16.39,16.1,16.39,16.1,0.20K,-0.06,bank,UIB
2021-05-06,16.4,16.1,16.4,16.1,0.03K,0.0,bank,UIB
2021-05-05,16.4,16.4,16.4,16.2,3.49K,0.0,bank,UIB
2021-05-04,16.4,16.5,16.5,16.2,4.64K,-0.61,bank,UIB
2021-05-03,16.5,16.52,16.52,16.5,6.21K,-0.3,bank,UIB
2021-04-30,16.55,16.9,17.0,16.52,13.97K,-2.36,bank,UIB
2021-04-29,16.95,17.4,17.4,16.53,0.70K,-0.29,bank,UIB
2021-04-28,17.0,16.88,17.4,16.88,2.68K,-2.3,bank,UIB
2021-04-27,17.4,16.5,17.4,16.5,6.10K,2.35,bank,UIB
2021-04-26,17.0,17.2,17.2,17.0,5.47K,-2.86,bank,UIB
2021-04-23,17.5,17.5,17.5,17.5,1.10K,0.57,bank,UIB
2021-04-22,17.4,17.4,17.6,17.4,1.66K,0.0,bank,UIB
2021-04-21,17.4,17.8,18.0,17.4,3.33K,-2.25,bank,UIB
2021-04-20,17.8,18.3,18.3,17.79,8.78K,0.0,bank,UIB
2021-04-19,17.8,16.77,17.8,16.65,14.25K,5.95,bank,UIB
2021-04-16,16.8,16.77,16.85,16.77,1.42K,0.18,bank,UIB
2021-04-15,16.77,16.2,16.85,16.2,1.61K,3.52,bank,UIB
2021-04-14,16.2,16.2,16.2,16.2,0.00K,0.0,bank,UIB
2021-04-13,16.2,15.7,16.2,15.65,10.94K,2.53,bank,UIB
2021-04-12,15.8,15.8,15.8,15.72,2.35K,-2.47,bank,UIB
2021-04-08,16.2,16.2,16.2,15.93,1.71K,0.0,bank,UIB
2021-04-07,16.2,16.28,16.28,16.2,0.65K,-0.49,bank,UIB
2021-04-06,16.28,16.5,16.5,16.28,1.10K,-2.98,bank,UIB
2021-04-05,16.78,16.31,16.78,16.2,5.84K,2.32,bank,UIB
2021-04-02,16.4,16.4,16.4,16.4,0.03K,-2.38,bank,UIB
2021-04-01,16.8,16.5,16.8,16.3,2.23K,0.0,bank,UIB
2021-03-31,16.8,16.8,17.0,16.8,3.96K,0.0,bank,UIB
2021-03-30,16.8,16.59,17.0,16.2,7.50K,1.33,bank,UIB
2021-03-29,16.58,16.1,16.58,16.1,1.35K,0.0,bank,UIB
2021-03-26,16.58,16.59,16.59,16.0,0.31K,1.72,bank,UIB
2021-03-25,16.3,16.0,16.3,16.0,4.56K,1.87,bank,UIB
2021-03-24,16.0,16.3,16.3,15.66,7.94K,0.0,bank,UIB
2021-03-23,16.0,16.0,16.29,16.0,0.63K,-1.84,bank,UIB
2021-03-22,16.3,15.95,16.3,15.95,5.81K,2.58,bank,UIB
2021-03-19,15.89,15.65,15.89,15.65,1.00K,1.53,bank,UIB
2021-03-18,15.65,15.62,15.72,15.62,7.11K,-0.45,bank,UIB
2021-03-17,15.72,16.2,16.2,15.72,0.48K,-2.96,bank,UIB
2021-03-16,16.2,16.59,16.6,15.99,0.47K,0.0,bank,UIB
2021-03-15,16.2,15.61,16.22,15.61,17.39K,2.86,bank,UIB
2021-03-12,15.75,15.7,15.85,15.7,1.51K,-0.63,bank,UIB
2021-03-11,15.85,15.6,15.85,15.6,2.11K,-0.25,bank,UIB
2021-03-10,15.89,15.6,15.89,15.59,5.09K,1.79,bank,UIB
2021-03-09,15.61,15.62,15.62,15.61,5.34K,0.0,bank,UIB
2021-03-08,15.61,15.7,15.7,15.61,0.30K,-1.2,bank,UIB
2021-03-05,15.8,15.62,15.8,15.62,2.47K,0.0,bank,UIB
2021-03-04,15.8,15.75,15.8,15.7,0.56K,-0.63,bank,UIB
2021-03-03,15.9,15.85,15.9,15.7,4.07K,-0.44,bank,UIB
2021-03-02,15.97,15.97,15.98,15.97,928.40K,2.37,bank,UIB
2021-03-01,15.6,15.57,15.96,15.5,1.06K,0.0,bank,UIB
2021-02-26,15.6,15.57,15.9,15.57,1.37K,0.06,bank,UIB
2021-02-25,15.59,15.59,15.59,15.59,0.36K,-2.5,bank,UIB
2021-02-24,15.99,15.74,15.99,15.74,1.65K,0.88,bank,UIB
2021-02-23,15.85,15.58,15.85,15.58,3.21K,0.0,bank,UIB
2021-02-22,15.85,15.62,15.85,15.58,11.51K,1.6,bank,UIB
2021-02-19,15.6,15.65,15.65,15.6,1.97K,-1.89,bank,UIB
2021-02-18,15.9,15.9,15.9,15.82,1.92K,0.0,bank,UIB
2021-02-17,15.9,15.65,15.95,15.65,0.92K,0.0,bank,UIB
2021-02-16,15.9,16.0,16.0,15.62,1.24K,-0.63,bank,UIB
2021-02-15,16.0,16.2,16.2,15.74,1.70K,-1.23,bank,UIB
2021-02-12,16.2,15.9,16.2,15.9,0.25K,-0.92,bank,UIB
2021-02-11,16.35,16.3,16.35,16.3,0.05K,0.31,bank,UIB
2021-02-10,16.3,16.39,16.4,16.1,1.63K,-0.61,bank,UIB
2021-02-09,16.4,16.84,16.84,16.4,0.32K,-2.96,bank,UIB
2021-02-08,16.9,16.4,16.9,16.4,8.80K,1.81,bank,UIB
2021-02-05,16.6,16.2,16.68,16.2,12.88K,0.0,bank,UIB
2021-02-04,16.6,16.63,16.63,16.16,6.96K,2.72,bank,UIB
2021-02-03,16.16,16.1,16.45,15.95,14.07K,-2.94,bank,UIB
2021-02-02,16.65,16.9,16.9,16.3,0.66K,0.0,bank,UIB
2021-02-01,16.65,16.7,17.0,16.63,1.34K,-2.86,bank,UIB
2021-01-29,17.14,17.14,17.2,17.11,8.39K,0.0,bank,UIB
2021-01-28,17.14,17.15,17.15,16.7,0.71K,0.71,bank,UIB
2021-01-27,17.02,17.15,17.15,16.65,6.97K,0.12,bank,UIB
2021-01-26,17.0,17.12,17.12,16.55,3.50K,0.0,bank,UIB
2021-01-25,17.0,17.15,17.15,16.9,1.26K,0.0,bank,UIB
2021-01-22,17.0,17.1,17.15,17.0,5.38K,0.0,bank,UIB
2021-01-21,17.0,17.1,17.1,17.0,8.84K,0.0,bank,UIB
2021-01-20,17.0,16.95,17.0,16.95,14.45K,0.0,bank,UIB
2021-01-19,17.0,17.25,17.25,17.0,9.21K,-1.45,bank,UIB
2021-01-18,17.25,16.9,17.29,16.9,1.85K,0.0,bank,UIB
2021-01-15,17.25,17.3,17.3,16.91,0.50K,1.47,bank,UIB
2021-01-13,17.0,16.9,17.2,16.9,5.85K,0.53,bank,UIB
2021-01-12,16.91,17.4,17.4,16.6,0.97K,-2.7,bank,UIB
2021-01-11,17.38,16.93,17.4,16.5,5.02K,2.66,bank,UIB
2021-01-08,16.93,16.63,16.93,16.39,1.26K,0.0,bank,UIB
2021-01-07,16.93,17.0,17.0,16.93,7.27K,-2.98,bank,UIB
2021-01-06,17.45,17.1,17.45,17.1,2.10K,0.0,bank,UIB
2021-01-05,17.45,17.48,17.48,17.45,18.62K,-0.17,bank,UIB
2021-01-04,17.48,17.3,17.48,17.3,4.48K,1.04,bank,UIB
2020-12-31,17.3,17.48,17.48,17.0,9.00K,-1.14,bank,UIB
2020-12-30,17.5,17.1,17.5,17.0,2.88K,0.06,bank,UIB
2020-12-29,17.49,17.5,17.5,17.17,4.59K,-1.19,bank,UIB
2020-12-28,17.7,17.59,17.79,17.4,2.86K,1.72,bank,UIB
2020-12-25,17.4,17.45,17.45,17.2,5.29K,0.87,bank,UIB
2020-12-24,17.25,17.0,17.25,16.6,2.36K,1.47,bank,UIB
2020-12-23,17.0,16.99,17.07,16.7,3.43K,2.53,bank,UIB
2020-12-22,16.58,16.58,16.58,16.11,4.79K,0.0,bank,UIB
2020-12-21,16.58,16.2,16.58,16.0,5.94K,2.03,bank,UIB
2020-12-18,16.25,16.24,16.28,16.0,4.17K,0.06,bank,UIB
2020-12-17,16.24,16.25,16.25,16.0,3.82K,-0.06,bank,UIB
2020-12-16,16.25,16.1,16.25,16.0,4.30K,0.93,bank,UIB
2020-12-15,16.1,15.5,16.2,15.5,8.84K,2.35,bank,UIB
2020-12-14,15.73,15.78,15.78,15.5,2.11K,0.19,bank,UIB
2020-12-11,15.7,15.75,15.75,15.7,4.82K,0.13,bank,UIB
2020-12-10,15.68,15.69,15.69,15.68,198.83K,1.1,bank,UIB
2020-12-09,15.51,15.78,15.78,15.5,1.58K,0.06,bank,UIB
2020-12-08,15.5,15.78,15.78,15.5,0.65K,0.0,bank,UIB
2020-12-07,15.5,15.8,15.8,15.5,0.24K,0.0,bank,UIB
2020-12-04,15.5,15.8,15.8,15.5,3.87K,-1.59,bank,UIB
2020-12-03,15.75,15.4,15.75,15.4,2.86K,-0.88,bank,UIB
2020-12-02,15.89,15.6,15.89,15.35,2.60K,1.86,bank,UIB
2020-12-01,15.6,15.79,15.79,15.35,1.26K,-0.95,bank,UIB
2020-11-30,15.75,15.41,15.75,15.4,2.21K,-0.19,bank,UIB
2020-11-27,15.78,15.8,15.8,15.4,11.15K,-0.13,bank,UIB
2020-11-26,15.8,15.8,15.8,15.4,0.20K,0.06,bank,UIB
2020-11-25,15.79,15.79,15.8,15.5,4.20K,-0.06,bank,UIB
2020-11-24,15.8,15.8,15.8,15.5,0.47K,1.94,bank,UIB
2020-11-23,15.5,15.5,15.5,15.4,17.40K,0.0,bank,UIB
2020-11-20,15.5,15.5,15.5,15.49,5.63K,-2.88,bank,UIB
2020-11-19,15.96,15.96,15.96,15.4,6.15K,2.97,bank,UIB
2020-11-18,15.5,15.51,15.51,15.5,0.87K,-0.13,bank,UIB
2020-11-17,15.52,15.55,15.55,15.52,17.99K,-3.0,bank,UIB
2020-11-16,16.0,16.0,16.0,16.0,0.05K,0.0,bank,UIB
2020-11-13,16.0,15.8,16.0,15.5,23.05K,1.27,bank,UIB
2020-11-12,15.8,16.0,16.0,15.52,2.58K,-1.25,bank,UIB
2020-11-11,16.0,16.1,16.1,16.0,0.55K,1.78,bank,UIB
2020-11-10,15.72,16.0,16.1,15.72,0.25K,0.13,bank,UIB
2020-11-09,15.7,15.71,15.71,15.7,1.10K,-1.88,bank,UIB
2020-11-06,16.0,16.15,16.15,16.0,10.16K,-0.93,bank,UIB
2020-11-05,16.15,16.44,16.44,16.15,10.07K,0.0,bank,UIB
2020-11-04,16.15,16.15,16.15,16.1,4.25K,-0.92,bank,UIB
2020-11-03,16.3,16.3,16.3,16.3,0.30K,0.0,bank,UIB
2020-11-02,16.3,16.44,16.45,16.3,1.16K,-0.61,bank,UIB
2020-10-30,16.4,16.0,16.4,15.6,28.15K,2.44,bank,UIB
2020-10-28,16.01,16.4,16.4,16.01,61.35K,-2.97,bank,UIB
2020-10-27,16.5,16.51,16.59,16.5,52.55K,-0.06,bank,UIB
2020-10-26,16.51,16.4,16.6,16.0,11.77K,3.19,bank,UIB
2020-10-23,16.0,15.6,16.0,15.41,21.75K,2.56,bank,UIB
2020-10-22,15.6,15.41,15.6,15.4,60.43K,0.32,bank,UIB
2020-10-21,15.55,15.55,15.55,15.4,4.78K,0.0,bank,UIB
2020-10-20,15.55,15.5,15.58,15.5,6.20K,0.0,bank,UIB
2020-10-19,15.55,15.5,15.55,15.32,2.42K,-0.19,bank,UIB
2020-10-16,15.58,15.31,15.58,15.3,2.64K,-0.13,bank,UIB
2023-09-20,8.62,8.5,8.62,8.5,0.35K,-0.12,bank,WIFAK
2023-09-19,8.63,8.46,8.63,8.46,0.12K,2.01,bank,WIFAK
2023-09-18,8.46,8.46,8.46,8.46,0.46K,0.0,bank,WIFAK
2023-09-15,8.46,8.46,8.46,8.46,0.22K,0.0,bank,WIFAK
2023-09-14,8.46,8.45,8.46,8.45,0.49K,0.12,bank,WIFAK
2023-09-13,8.45,8.45,8.45,8.45,0.37K,0.0,bank,WIFAK
2023-09-12,8.45,8.45,8.45,8.45,0.23K,1.81,bank,WIFAK
2023-09-11,8.3,8.3,8.3,8.3,6.88K,0.12,bank,WIFAK
2023-09-08,8.29,8.28,8.29,8.28,3.41K,0.12,bank,WIFAK
2023-09-07,8.28,8.28,8.28,8.28,0.00K,2.22,bank,WIFAK
2023-09-06,8.1,8.1,8.1,8.1,0.21K,0.62,bank,WIFAK
2023-09-05,8.05,8.05,8.05,8.05,0.28K,0.0,bank,WIFAK
2023-09-04,8.05,8.05,8.05,8.05,2.35K,0.63,bank,WIFAK
2023-09-01,8.0,8.0,8.0,8.0,1.43K,0.25,bank,WIFAK
2023-08-31,7.98,7.98,7.98,7.98,5.00K,0.38,bank,WIFAK
2023-08-30,7.95,7.95,7.95,7.95,5.15K,-0.25,bank,WIFAK
2023-08-29,7.97,7.97,7.97,7.97,1.50K,0.0,bank,WIFAK
2023-08-28,7.97,7.97,7.97,7.97,123.66K,0.0,bank,WIFAK
2023-08-25,7.97,7.97,7.97,7.97,3.65K,0.13,bank,WIFAK
2023-08-24,7.96,7.96,7.96,7.96,0.29K,0.13,bank,WIFAK
2023-08-23,7.95,7.95,7.95,7.95,2.00K,0.51,bank,WIFAK
2023-08-22,7.91,7.91,7.91,7.91,0.26K,0.13,bank,WIFAK
2023-08-21,7.9,7.9,7.9,7.9,0.07K,0.0,bank,WIFAK
2023-08-18,7.9,7.9,7.9,7.9,13.68K,2.6,bank,WIFAK
2023-08-17,7.7,7.7,7.7,7.7,2.52K,0.0,bank,WIFAK
2023-08-16,7.7,7.7,7.7,7.7,2.60K,-0.26,bank,WIFAK
2023-08-15,7.72,7.72,7.72,7.72,30.99K,-0.64,bank,WIFAK
2023-08-14,7.77,7.77,7.77,7.77,0.28K,-0.13,bank,WIFAK
2023-08-11,7.78,7.78,7.78,7.78,0.50K,-0.13,bank,WIFAK
2023-08-10,7.79,7.79,7.79,7.79,0.09K,-0.13,bank,WIFAK
2023-08-09,7.8,7.8,7.8,7.8,18.33K,1.3,bank,WIFAK
2023-08-08,7.7,7.7,7.7,7.7,21.25K,-2.16,bank,WIFAK
2023-08-07,7.87,7.87,7.87,7.87,7.50K,-0.25,bank,WIFAK
2023-08-04,7.89,7.89,7.89,7.89,0.80K,0.0,bank,WIFAK
2023-08-03,7.89,7.89,7.89,7.89,0.05K,-0.13,bank,WIFAK
2023-08-02,7.9,7.92,7.92,7.9,0.55K,-0.25,bank,WIFAK
2023-08-01,7.92,7.92,7.92,7.92,0.03K,-0.25,bank,WIFAK
2023-07-31,7.94,7.94,7.94,7.94,23.70K,-0.13,bank,WIFAK
2023-07-28,7.95,7.95,7.95,7.95,0.11K,0.13,bank,WIFAK
2023-07-27,7.94,7.94,7.94,7.94,1.91K,-0.13,bank,WIFAK
2023-07-26,7.95,7.95,7.95,7.95,0.03K,0.0,bank,WIFAK
2023-07-24,7.95,7.95,7.95,7.95,0.07K,0.0,bank,WIFAK
2023-07-21,7.95,7.96,7.96,7.95,2.10K,-0.25,bank,WIFAK
2023-07-20,7.97,7.97,7.97,7.97,0.04K,0.0,bank,WIFAK
2023-07-18,7.97,7.97,7.97,7.97,1.00K,0.0,bank,WIFAK
2023-07-17,7.97,7.97,7.97,7.97,0.20K,0.0,bank,WIFAK
2023-07-14,7.97,7.97,7.97,7.97,3.00K,0.0,bank,WIFAK
2023-07-13,7.97,7.97,7.97,7.97,0.10K,0.5,bank,WIFAK
2023-07-12,7.93,7.93,7.93,7.93,0.50K,-0.13,bank,WIFAK
2023-07-11,7.94,7.94,7.94,7.94,0.05K,-0.13,bank,WIFAK
2023-07-10,7.95,7.95,7.95,7.95,0.25K,-0.13,bank,WIFAK
2023-07-07,7.96,7.96,7.96,7.96,0.38K,0.0,bank,WIFAK
2023-07-06,7.96,7.96,7.96,7.96,0.12K,-0.13,bank,WIFAK
2023-07-05,7.97,7.97,7.97,7.97,0.05K,0.0,bank,WIFAK
2023-07-04,7.97,7.97,7.97,7.97,0.04K,0.0,bank,WIFAK
2023-07-03,7.97,7.97,7.97,7.97,0.05K,-0.25,bank,WIFAK
2023-06-30,7.99,7.99,7.99,7.99,0.20K,0.13,bank,WIFAK
2023-06-27,7.98,7.98,7.98,7.98,0.02K,0.88,bank,WIFAK
2023-06-26,7.91,7.91,7.91,7.91,0.20K,-0.25,bank,WIFAK
2023-06-23,7.93,7.93,7.93,7.93,0.09K,4.34,bank,WIFAK
2023-06-22,7.6,7.93,7.93,7.6,9.61K,-4.28,bank,WIFAK
2023-06-21,7.94,7.94,7.94,7.94,0.05K,0.25,bank,WIFAK
2023-06-20,7.92,7.92,7.92,7.92,0.50K,0.0,bank,WIFAK
2023-06-19,7.92,7.92,7.92,7.92,0.10K,0.0,bank,WIFAK
2023-06-16,7.92,7.92,7.92,7.92,0.34K,-0.88,bank,WIFAK
2023-06-15,7.99,7.99,7.99,7.99,0.06K,1.14,bank,WIFAK
2023-06-14,7.9,7.9,7.9,7.9,0.05K,1.15,bank,WIFAK
2023-06-13,7.81,7.81,7.81,7.81,0.05K,4.13,bank,WIFAK
2023-06-12,7.5,7.5,7.5,7.5,3.26K,-0.27,bank,WIFAK
2023-06-09,7.52,7.52,7.52,7.52,2.90K,-2.84,bank,WIFAK
2023-06-08,7.74,7.74,7.74,7.74,1.18K,-0.26,bank,WIFAK
2023-06-07,7.76,7.76,7.76,7.76,0.10K,-0.39,bank,WIFAK
2023-06-06,7.79,7.79,7.79,7.79,0.10K,1.43,bank,WIFAK
2023-06-05,7.68,7.68,7.68,7.68,1.39K,0.0,bank,WIFAK
2023-06-02,7.68,7.68,7.68,7.68,0.15K,0.39,bank,WIFAK
2023-06-01,7.65,7.59,7.65,7.59,1.88K,2.0,bank,WIFAK
2023-05-31,7.5,7.5,7.5,7.5,25.42K,2.04,bank,WIFAK
2023-05-30,7.35,7.36,7.36,7.35,0.24K,-0.14,bank,WIFAK
2023-05-29,7.36,7.37,7.37,7.36,0.27K,-0.14,bank,WIFAK
2023-05-26,7.37,7.37,7.37,7.37,0.10K,0.96,bank,WIFAK
2023-05-25,7.3,7.3,7.3,7.3,0.92K,0.0,bank,WIFAK
2023-05-24,7.3,7.3,7.3,7.3,0.00K,0.55,bank,WIFAK
2023-05-23,7.26,7.26,7.26,7.26,1.00K,0.0,bank,WIFAK
2023-05-22,7.26,7.26,7.26,7.26,0.92K,-0.41,bank,WIFAK
2023-05-19,7.29,7.29,7.29,7.29,0.15K,-0.82,bank,WIFAK
2023-05-18,7.35,7.35,7.35,7.35,0.14K,-0.14,bank,WIFAK
2023-05-17,7.36,7.36,7.36,7.36,5.30K,-0.54,bank,WIFAK
2023-05-16,7.4,7.4,7.4,7.4,0.30K,1.51,bank,WIFAK
2023-05-15,7.29,7.29,7.29,7.29,1.31K,0.0,bank,WIFAK
2023-05-12,7.29,7.29,7.29,7.29,10.00K,1.53,bank,WIFAK
2023-05-11,7.18,7.18,7.18,7.18,0.08K,0.14,bank,WIFAK
2023-05-10,7.17,7.17,7.17,7.17,0.02K,2.43,bank,WIFAK
2023-05-09,7.0,7.0,7.0,7.0,0.37K,0.0,bank,WIFAK
2023-05-08,7.0,7.0,7.0,7.0,0.15K,0.0,bank,WIFAK
2023-05-05,7.0,7.0,7.0,7.0,2.40K,0.0,bank,WIFAK
2023-05-04,7.0,7.0,7.0,7.0,0.17K,-2.23,bank,WIFAK
2023-05-03,7.16,7.16,7.16,7.16,0.04K,0.0,bank,WIFAK
2023-05-02,7.16,7.16,7.16,7.16,0.23K,-0.14,bank,WIFAK
2023-04-28,7.17,7.17,7.17,7.17,0.06K,-0.14,bank,WIFAK
2023-04-27,7.18,7.18,7.18,7.18,0.15K,0.0,bank,WIFAK
2023-04-26,7.18,7.18,7.18,7.18,0.09K,-0.14,bank,WIFAK
2023-04-25,7.19,7.19,7.19,7.19,0.04K,0.0,bank,WIFAK
2023-04-24,7.19,7.19,7.19,7.19,3.65K,0.0,bank,WIFAK
2023-04-20,7.19,7.19,7.19,7.19,0.10K,0.0,bank,WIFAK
2023-04-19,7.19,7.19,7.19,7.19,0.13K,0.0,bank,WIFAK
2023-04-17,7.19,7.19,7.19,7.19,0.35K,-1.37,bank,WIFAK
2023-04-14,7.29,7.29,7.29,7.29,0.01K,1.25,bank,WIFAK
2023-04-13,7.2,7.2,7.2,7.2,0.03K,0.0,bank,WIFAK
2023-04-12,7.2,7.2,7.2,7.2,1.97K,0.14,bank,WIFAK
2023-04-11,7.19,7.19,7.19,7.19,2.49K,-0.14,bank,WIFAK
2023-04-10,7.2,7.2,7.2,7.2,0.20K,0.0,bank,WIFAK
2023-04-07,7.2,7.2,7.2,7.2,0.51K,0.0,bank,WIFAK
2023-04-06,7.2,7.2,7.2,7.2,20.72K,0.0,bank,WIFAK
2023-04-05,7.2,7.2,7.2,7.2,146.00K,-2.57,bank,WIFAK
2023-04-04,7.39,7.39,7.39,7.39,1.44K,0.0,bank,WIFAK
2023-04-03,7.39,7.39,7.39,7.39,1.58K,-0.14,bank,WIFAK
2023-03-31,7.4,7.3,7.4,7.3,2.98K,1.37,bank,WIFAK
2023-03-30,7.3,7.3,7.3,7.3,13.52K,1.25,bank,WIFAK
2023-03-29,7.21,7.2,7.21,7.2,0.40K,0.14,bank,WIFAK
2023-03-28,7.2,7.2,7.2,7.2,0.50K,0.0,bank,WIFAK
2023-03-27,7.2,7.2,7.2,7.2,0.02K,0.14,bank,WIFAK
2023-03-24,7.19,7.19,7.19,7.19,1.32K,0.0,bank,WIFAK
2023-03-23,7.19,7.2,7.2,7.19,1.30K,-0.14,bank,WIFAK
2023-03-22,7.2,7.2,7.2,7.2,0.03K,2.86,bank,WIFAK
2023-03-21,7.0,7.0,7.0,7.0,0.56K,-2.78,bank,WIFAK
2023-03-16,7.2,7.2,7.2,7.2,0.01K,0.0,bank,WIFAK
2023-03-15,7.2,7.2,7.2,7.2,0.20K,2.13,bank,WIFAK
2023-03-14,7.05,6.88,7.05,6.88,181.55K,-2.08,bank,WIFAK
2023-03-13,7.2,7.2,7.2,7.2,7.00K,-0.14,bank,WIFAK
2023-03-10,7.21,7.21,7.21,7.21,0.38K,2.27,bank,WIFAK
2023-03-08,7.05,7.0,7.05,7.0,7.65K,3.52,bank,WIFAK
2023-03-07,6.81,6.81,6.81,6.81,0.40K,-2.71,bank,WIFAK
2023-03-06,7.0,7.0,7.0,7.0,0.10K,0.0,bank,WIFAK
2023-03-03,7.0,7.0,7.0,7.0,0.31K,0.0,bank,WIFAK
2023-03-02,7.0,7.0,7.0,7.0,0.34K,0.0,bank,WIFAK
2023-03-01,7.0,7.0,7.0,7.0,7.00K,0.0,bank,WIFAK
2023-02-28,7.0,6.81,7.0,6.81,1.18K,0.0,bank,WIFAK
2023-02-27,7.0,6.8,7.0,6.8,1.84K,2.94,bank,WIFAK
2023-02-24,6.8,6.8,6.8,6.8,423.20K,-2.16,bank,WIFAK
2023-02-23,6.95,6.95,6.95,6.95,0.05K,-0.57,bank,WIFAK
2023-02-22,6.99,6.99,6.99,6.99,11.20K,-0.14,bank,WIFAK
2023-02-21,7.0,7.0,7.0,7.0,0.01K,3.24,bank,WIFAK
2023-02-20,6.78,6.74,6.78,6.74,36.73K,0.59,bank,WIFAK
2023-02-17,6.74,6.74,6.74,6.74,49.40K,0.75,bank,WIFAK
2023-02-16,6.69,7.0,7.0,6.69,562.50K,-4.43,bank,WIFAK
2023-02-15,7.0,6.98,7.0,6.98,152.17K,0.57,bank,WIFAK
2023-02-13,6.96,6.96,6.96,6.96,36.55K,2.05,bank,WIFAK
2023-02-10,6.82,6.82,6.82,6.82,899.75K,-2.15,bank,WIFAK
2023-02-09,6.97,6.97,6.97,6.97,0.20K,4.03,bank,WIFAK
2023-02-08,6.7,6.7,6.7,6.7,0.31K,0.0,bank,WIFAK
2023-02-07,6.7,6.7,6.7,6.7,0.58K,-4.01,bank,WIFAK
2023-02-06,6.98,6.98,6.98,6.98,0.10K,0.0,bank,WIFAK
2023-02-03,6.98,6.69,6.98,6.69,0.56K,4.33,bank,WIFAK
2023-02-02,6.69,6.69,6.69,6.69,1.25K,0.0,bank,WIFAK
2023-02-01,6.69,6.69,6.69,6.69,0.10K,-0.15,bank,WIFAK
2023-01-31,6.7,6.7,6.7,6.7,0.13K,0.0,bank,WIFAK
2023-01-30,6.7,6.7,6.7,6.7,0.06K,-0.74,bank,WIFAK
2023-01-27,6.75,6.46,6.75,6.46,0.18K,0.0,bank,WIFAK
2023-01-26,6.75,6.75,6.75,6.75,0.30K,0.0,bank,WIFAK
2023-01-25,6.75,6.75,6.75,6.75,0.10K,3.85,bank,WIFAK
2023-01-24,6.5,6.5,6.5,6.5,0.75K,-3.7,bank,WIFAK
2023-01-23,6.75,6.75,6.75,6.75,0.41K,0.0,bank,WIFAK
2023-01-20,6.75,6.75,6.75,6.75,0.81K,-4.26,bank,WIFAK
2023-01-19,7.05,7.05,7.05,7.05,0.01K,0.0,bank,WIFAK
2023-01-18,7.05,7.05,7.05,7.05,0.01K,0.0,bank,WIFAK
2023-01-17,7.05,7.05,7.05,7.05,0.01K,4.44,bank,WIFAK
2023-01-16,6.75,6.75,6.75,6.75,0.50K,-0.74,bank,WIFAK
2023-01-13,6.8,6.8,6.8,6.8,0.12K,-4.23,bank,WIFAK
2023-01-12,7.1,7.1,7.1,7.1,0.08K,0.0,bank,WIFAK
2023-01-11,7.1,7.1,7.1,7.1,0.01K,0.0,bank,WIFAK
2023-01-10,7.1,7.1,7.1,7.1,0.01K,2.45,bank,WIFAK
