Date,Price,Open,High,Low,Vol.,Change %,Sector,value
2022-04-15,7.1,7.12,7.12,7.09,3.22K,-0.28,other,ARTES
2022-04-14,7.12,7.1,7.12,7.1,1.65K,0.0,other,ARTES
2022-04-13,7.12,7.12,7.12,7.12,0.73K,0.0,other,ARTES
2022-04-12,7.12,7.12,7.12,7.12,0.80K,0.99,other,ARTES
2022-04-11,7.05,7.04,7.05,7.04,0.94K,0.0,other,ARTES
2022-04-08,7.05,7.05,7.05,7.05,0.84K,-0.98,other,ARTES
2022-04-06,7.12,7.12,7.12,7.02,6.30K,0.0,other,ARTES
2022-04-05,7.12,7.01,7.12,7.0,8.39K,1.57,other,ARTES
2022-04-04,7.01,7.0,7.03,7.0,17.92K,-0.28,other,ARTES
2022-04-01,7.03,7.0,7.04,6.93,0.74K,-0.14,other,ARTES
2022-03-31,7.04,7.04,7.04,7.02,1.46K,0.0,other,ARTES
2022-03-30,7.04,7.04,7.04,7.0,4.71K,0.0,other,ARTES
2022-03-29,7.04,7.02,7.11,7.02,0.43K,-0.98,other,ARTES
2022-03-28,7.11,7.11,7.12,7.11,1.58K,-0.14,other,ARTES
2022-03-25,7.12,7.07,7.13,7.02,2.79K,-0.28,other,ARTES
2022-03-24,7.14,7.06,7.14,7.06,1.37M,-0.28,other,ARTES
2022-03-23,7.16,7.16,7.16,7.16,0.27K,0.0,other,ARTES
2022-03-22,7.16,7.18,7.18,7.05,1.18K,0.0,other,ARTES
2022-03-21,7.16,7.07,7.16,7.07,1.05K,-0.28,other,ARTES
2022-03-18,7.18,7.18,7.18,7.09,0.04K,0.14,other,ARTES
2022-03-17,7.17,7.2,7.2,7.06,1.29K,-0.28,other,ARTES
2022-03-16,7.19,7.19,7.19,7.17,561.66K,-0.42,other,ARTES
2022-03-15,7.22,7.2,7.22,7.19,1.84K,0.28,other,ARTES
2022-03-14,7.2,7.15,7.22,7.15,3.97K,0.28,other,ARTES
2022-03-11,7.18,7.19,7.19,7.13,0.74K,-0.14,other,ARTES
2022-03-10,7.19,7.18,7.2,7.17,8.61K,0.14,other,ARTES
2022-03-09,7.18,7.1,7.18,7.1,1.01K,1.13,other,ARTES
2022-03-08,7.1,7.13,7.13,7.05,1.63K,-0.42,other,ARTES
2022-03-07,7.13,7.11,7.13,7.0,4.03K,-0.56,other,ARTES
2022-03-04,7.17,7.12,7.18,7.01,0.75K,-0.28,other,ARTES
2022-03-03,7.19,7.12,7.18,7.12,0.33K,0.0,other,ARTES
2022-03-02,7.19,7.1,7.19,7.1,0.61K,-0.14,other,ARTES
2022-03-01,7.2,7.2,7.2,7.18,2.08K,0.0,other,ARTES
2022-02-28,7.2,7.18,7.2,7.18,3.45K,0.14,other,ARTES
2022-02-25,7.19,7.16,7.19,7.16,3.01K,0.0,other,ARTES
2022-02-24,7.19,7.11,7.19,7.0,12.81K,-0.14,other,ARTES
2022-02-23,7.2,7.21,7.27,7.2,2.97K,-0.96,other,ARTES
2022-02-22,7.27,7.25,7.27,7.2,2.76K,0.0,other,ARTES
2022-02-21,7.27,7.25,7.27,7.2,8.72K,-0.14,other,ARTES
2022-02-18,7.28,7.26,7.36,7.25,9.32K,-0.95,other,ARTES
2022-02-17,7.35,7.28,7.39,7.28,7.30K,0.96,other,ARTES
2022-02-16,7.28,7.27,7.29,7.25,1.39K,0.41,other,ARTES
2022-02-15,7.25,7.26,7.26,7.24,7.84K,0.28,other,ARTES
2022-02-14,7.23,7.27,7.27,7.2,4.32K,0.42,other,ARTES
2022-02-11,7.2,7.23,7.23,7.1,9.59K,-0.41,other,ARTES
2022-02-10,7.23,7.2,7.24,7.15,4.91K,-0.14,other,ARTES
2022-02-09,7.24,7.28,7.28,7.19,9.57K,-0.28,other,ARTES
2022-02-08,7.26,7.2,7.26,7.2,19.91K,1.11,other,ARTES
2022-02-07,7.18,7.24,7.24,7.15,4.60K,0.28,other,ARTES
2022-02-04,7.16,7.16,7.2,7.15,1.99K,-0.14,other,ARTES
2022-02-03,7.17,7.16,7.18,7.12,5.31K,-0.28,other,ARTES
2022-02-02,7.19,7.1,7.19,7.06,14.66K,1.27,other,ARTES
2022-02-01,7.1,7.1,7.15,7.07,17.77K,-0.7,other,ARTES
2022-01-31,7.15,7.08,7.25,7.05,7.30K,0.99,other,ARTES
2022-01-28,7.08,7.15,7.24,7.08,5.91K,-0.98,other,ARTES
2022-01-27,7.15,7.22,7.23,7.05,9.22K,0.7,other,ARTES
2022-01-26,7.1,6.93,7.14,6.93,18.05K,2.9,other,ARTES
2022-01-25,6.9,6.8,6.9,6.8,6.21K,1.47,other,ARTES
2022-01-24,6.8,6.54,6.8,6.54,7.51K,9.68,other,ARTES
2022-01-22,6.2,6.2,6.2,6.2,,-5.2,other,ARTES
2022-01-21,6.54,6.45,6.54,6.29,13.84K,0.77,other,ARTES
2022-01-20,6.49,6.5,6.56,6.47,10.95K,0.46,other,ARTES
2022-01-19,6.46,6.49,6.5,6.46,5.53K,0.0,other,ARTES
2022-01-18,6.46,6.59,6.65,6.43,15.69K,-0.62,other,ARTES
2022-01-17,6.5,6.39,6.54,6.39,42.96K,2.36,other,ARTES
2022-01-14,6.35,6.28,6.35,6.25,4.70K,1.6,other,ARTES
2022-01-13,6.25,6.16,6.25,6.16,5.54K,0.97,other,ARTES
2022-01-12,6.19,6.19,6.2,6.12,2.62K,0.0,other,ARTES
2022-01-11,6.19,6.19,6.2,6.17,91.82K,0.0,other,ARTES
2022-01-10,6.19,6.19,6.19,6.15,3.92K,0.16,other,ARTES
2022-01-07,6.18,6.17,6.18,6.12,15.31K,0.49,other,ARTES
2022-01-06,6.15,6.14,6.15,6.12,3.60K,0.0,other,ARTES
2022-01-05,6.15,6.15,6.15,6.12,3.20K,-0.32,other,ARTES
2022-01-04,6.17,6.15,6.17,6.13,2.89K,-0.16,other,ARTES
2022-01-03,6.18,6.15,6.18,6.15,139.48K,0.0,other,ARTES
2021-12-31,6.18,6.11,6.18,6.11,4.15K,0.49,other,ARTES
2021-12-30,6.15,6.12,6.18,6.1,3.98K,0.16,other,ARTES
2021-12-29,6.14,5.93,6.15,5.93,138.67K,1.49,other,ARTES
2021-12-28,6.05,6.05,6.05,6.0,2.70K,0.83,other,ARTES
2021-12-27,6.0,6.0,6.0,6.0,0.96K,-0.83,other,ARTES
2021-12-24,6.05,6.08,6.08,6.0,1.95K,-1.47,other,ARTES
2021-12-23,6.14,6.06,6.15,6.06,7.08K,0.0,other,ARTES
2021-12-22,6.14,6.15,6.15,6.07,0.21K,-0.16,other,ARTES
2021-12-21,6.15,6.15,6.15,6.15,0.11K,-0.49,other,ARTES
2021-12-16,6.18,6.08,6.18,6.08,0.14K,-0.32,other,ARTES
2021-12-15,6.2,6.15,6.2,6.15,15.00K,0.16,other,ARTES
2021-12-14,6.19,6.01,6.19,6.01,0.28K,0.0,other,ARTES
2021-12-13,6.19,6.2,6.2,6.19,275.87K,-0.16,other,ARTES
2021-12-10,6.2,6.2,6.2,6.15,0.38K,0.0,other,ARTES
2021-12-09,6.2,6.2,6.2,6.2,0.02K,0.0,other,ARTES
2021-12-08,6.2,6.2,6.2,6.02,0.03K,0.0,other,ARTES
2021-12-07,6.2,6.22,6.22,6.2,2.17K,-0.32,other,ARTES
2021-12-06,6.22,6.34,6.34,6.22,0.21K,-1.89,other,ARTES
2021-12-03,6.34,6.21,6.34,6.21,0.64K,0.0,other,ARTES
2021-12-02,6.34,6.25,6.34,6.25,0.80K,1.44,other,ARTES
2021-12-01,6.25,6.2,6.3,6.2,14.76K,0.81,other,ARTES
2021-11-30,6.2,6.24,6.24,6.2,9.20K,-1.43,other,ARTES
2021-11-29,6.29,6.29,6.29,6.23,1.45K,-0.94,other,ARTES
2021-11-26,6.35,6.35,6.35,6.35,0.11K,0.0,other,ARTES
2021-11-25,6.35,6.35,6.35,6.35,0.30K,-0.31,other,ARTES
2021-11-23,6.37,6.37,6.37,6.37,0.16K,0.79,other,ARTES
2021-11-22,6.32,6.32,6.32,6.28,0.55K,-0.94,other,ARTES
2021-11-19,6.38,6.38,6.38,6.38,0.14K,0.0,other,ARTES
2021-11-18,6.38,6.38,6.38,6.3,1.21K,0.0,other,ARTES
2021-11-17,6.38,6.38,6.38,6.38,1.07K,-0.16,other,ARTES
2021-11-16,6.39,6.32,6.39,6.32,3.21K,0.16,other,ARTES
2021-11-15,6.38,6.3,6.38,6.3,2.41K,0.0,other,ARTES
2021-11-12,6.38,6.35,6.38,6.35,2.51K,0.0,other,ARTES
2021-11-11,6.38,6.39,6.39,6.38,0.21K,-0.16,other,ARTES
2021-11-10,6.39,6.35,6.39,6.3,0.25K,0.79,other,ARTES
2021-11-09,6.34,6.31,6.34,6.3,2.38K,-0.16,other,ARTES
2021-11-08,6.35,6.3,6.35,6.3,7.61K,0.79,other,ARTES
2021-11-05,6.3,6.3,6.3,6.27,2.46K,0.0,other,ARTES
2021-11-04,6.3,6.32,6.32,6.28,3.34K,-0.79,other,ARTES
2021-11-03,6.35,6.38,6.38,6.35,0.31K,0.16,other,ARTES
2021-11-02,6.34,6.39,6.39,6.27,4.92K,-0.47,other,ARTES
2021-11-01,6.37,6.32,6.37,6.26,2.63K,1.27,other,ARTES
2021-10-29,6.29,6.39,6.39,6.29,6.22K,-1.56,other,ARTES
2021-10-28,6.39,6.29,6.39,6.29,5.47K,0.0,other,ARTES
2021-10-27,6.39,6.31,6.39,6.27,5.60K,1.43,other,ARTES
2021-10-26,6.3,6.3,6.4,6.3,4.06K,-1.72,other,ARTES
2021-10-25,6.41,6.36,6.41,6.36,1.75K,0.79,other,ARTES
2021-10-22,6.36,6.58,6.58,6.36,36.00K,-1.09,other,ARTES
2021-10-21,6.43,6.55,6.55,6.42,1.66K,-1.08,other,ARTES
2021-10-20,6.5,6.5,6.55,6.45,19.74K,0.15,other,ARTES
2021-10-19,6.49,6.5,6.5,6.41,6.93K,-1.22,other,ARTES
2021-10-14,6.57,6.5,6.57,6.5,13.55K,1.08,other,ARTES
2021-10-13,6.5,6.5,6.5,6.36,8.91K,0.0,other,ARTES
2021-10-12,6.5,6.5,6.5,6.46,4.03K,0.0,other,ARTES
2021-10-11,6.5,6.58,6.58,6.5,3.14K,1.25,other,ARTES
2021-10-08,6.42,6.5,6.57,6.42,3.35K,-2.43,other,ARTES
2021-10-07,6.58,6.51,6.58,6.5,4.35K,0.0,other,ARTES
2021-10-06,6.58,6.6,6.6,6.5,3.82K,0.46,other,ARTES
2021-10-05,6.55,6.5,6.55,6.5,35.33K,-0.15,other,ARTES
2021-10-04,6.56,6.6,6.6,6.48,3.74K,-0.61,other,ARTES
2021-10-01,6.6,6.52,6.63,6.5,317.44K,1.23,other,ARTES
2021-09-30,6.52,6.61,6.61,6.52,5.96K,-1.66,other,ARTES
2021-09-29,6.63,6.55,6.63,6.5,2.00K,0.0,other,ARTES
2021-09-28,6.63,6.49,6.68,6.45,5.26K,1.22,other,ARTES
2021-09-27,6.55,6.48,6.55,6.47,161.18K,0.92,other,ARTES
2021-09-24,6.49,6.5,6.5,6.35,3.66K,-0.15,other,ARTES
2021-09-23,6.5,6.5,6.5,6.36,10.13K,0.0,other,ARTES
2021-09-22,6.5,6.5,6.5,6.4,4.97K,0.0,other,ARTES
2021-09-21,6.5,6.5,6.5,6.5,3.14K,0.0,other,ARTES
2021-09-20,6.5,6.64,6.64,6.5,18.98K,-0.15,other,ARTES
2021-09-17,6.51,6.68,6.9,6.45,219.16K,0.0,other,ARTES
2021-09-16,6.51,6.15,6.57,6.0,72.90K,5.0,other,ARTES
2021-09-15,6.2,6.21,6.28,6.16,16.29K,0.0,other,ARTES
2021-09-14,6.2,6.23,6.23,6.0,6.31K,-0.8,other,ARTES
2021-09-13,6.25,6.28,6.28,6.15,6.02K,-0.16,other,ARTES
2021-09-10,6.26,6.3,6.3,6.25,2.38K,-0.95,other,ARTES
2021-09-09,6.32,6.2,6.32,6.2,12.00K,1.94,other,ARTES
2021-09-08,6.2,6.35,6.44,6.2,27.76K,-2.36,other,ARTES
2021-09-07,6.35,6.52,6.52,6.35,13.66K,-3.64,other,ARTES
2021-09-06,6.59,6.76,6.76,6.59,0.54K,-9.73,other,ARTES
2021-09-03,7.3,7.28,7.35,7.28,33.63K,1.25,other,ARTES
2021-09-02,7.21,7.29,7.3,7.2,19.65K,-1.77,other,ARTES
2021-09-01,7.34,7.42,7.42,7.3,20.59K,-0.81,other,ARTES
2021-08-31,7.4,7.4,7.42,7.36,14.01K,-0.27,other,ARTES
2021-08-30,7.42,7.4,7.42,7.4,2.37K,0.82,other,ARTES
2021-08-27,7.36,7.46,7.49,7.33,8.10K,0.27,other,ARTES
2021-08-26,7.34,7.31,7.35,7.21,9.42K,-0.14,other,ARTES
2021-08-25,7.35,7.29,7.4,7.26,15.52K,1.24,other,ARTES
2021-08-24,7.26,7.28,7.28,7.2,8.04K,-0.27,other,ARTES
2021-08-23,7.28,7.31,7.36,7.28,7.75K,-1.09,other,ARTES
2021-08-20,7.36,7.44,7.44,7.31,10.58K,-1.08,other,ARTES
2021-08-19,7.44,7.5,7.5,7.4,67.92K,-0.67,other,ARTES
2021-08-18,7.49,7.49,7.59,7.46,135.28K,0.67,other,ARTES
2021-08-17,7.44,7.36,7.47,7.36,157.07K,5.53,other,ARTES
2021-08-16,7.05,7.02,7.05,7.01,19.63K,0.43,other,ARTES
2021-08-12,7.02,7.02,7.05,7.0,16.89K,0.29,other,ARTES
2021-08-11,7.0,7.15,7.25,6.94,34.17K,-1.82,other,ARTES
2021-08-09,7.13,6.86,7.14,6.86,16.61K,5.16,other,ARTES
2021-08-06,6.78,6.72,6.79,6.65,25.31K,5.28,other,ARTES
2021-08-05,6.44,6.09,6.44,6.08,31.03K,5.92,other,ARTES
2021-08-04,6.08,5.98,6.1,5.98,8.73K,1.67,other,ARTES
2021-08-03,5.98,5.88,5.98,5.88,5.76K,1.7,other,ARTES
2021-08-02,5.88,5.84,5.9,5.84,1.33K,0.51,other,ARTES
2021-07-30,5.85,5.91,5.91,5.85,1.43K,-1.02,other,ARTES
2021-07-29,5.91,5.9,5.91,5.9,2.75K,0.17,other,ARTES
2021-07-28,5.9,5.9,5.9,5.84,1.74K,-0.17,other,ARTES
2021-07-27,5.91,5.85,5.98,5.85,14.23K,0.68,other,ARTES
2021-07-26,5.87,6.0,6.0,5.87,1.25K,-2.98,other,ARTES
2021-07-23,6.05,5.88,6.05,5.88,9.05K,3.07,other,ARTES
2021-07-22,5.87,5.6,5.87,5.6,23.49K,5.96,other,ARTES
2021-07-19,5.54,5.45,5.54,5.44,7.93K,1.84,other,ARTES
2021-07-16,5.44,5.45,5.45,5.44,3.33K,0.18,other,ARTES
2021-07-15,5.43,5.44,5.45,5.43,3.76K,-0.18,other,ARTES
2021-07-14,5.44,5.44,5.44,5.44,0.37K,0.0,other,ARTES
2021-07-13,5.44,5.44,5.45,5.4,2.04K,0.74,other,ARTES
2021-07-12,5.4,5.45,5.45,5.33,4.10K,0.93,other,ARTES
2021-07-09,5.35,5.45,5.45,5.35,3.08K,-1.83,other,ARTES
2021-07-08,5.45,5.44,5.45,5.43,1.47K,0.18,other,ARTES
2021-07-07,5.44,5.44,5.45,5.4,1.07K,1.12,other,ARTES
2021-07-06,5.38,5.33,5.38,5.33,1.00K,0.56,other,ARTES
2021-07-05,5.35,5.35,5.47,5.35,1.55K,-2.37,other,ARTES
2021-07-02,5.48,5.47,5.48,5.4,1.02K,0.18,other,ARTES
2021-07-01,5.47,5.35,5.47,5.33,2.52K,2.63,other,ARTES
2021-06-30,5.33,5.3,5.35,5.3,6.55K,0.57,other,ARTES
2021-06-29,5.3,5.3,5.3,5.2,11.08K,0.0,other,ARTES
2021-06-28,5.3,5.3,5.3,5.3,2.96K,0.0,other,ARTES
2021-06-25,5.3,5.2,5.3,5.2,4.42K,1.92,other,ARTES
2021-06-24,5.2,5.22,5.22,5.2,6.36K,0.19,other,ARTES
2021-06-23,5.19,5.15,5.19,5.13,6.14K,0.78,other,ARTES
2021-06-22,5.15,5.21,5.21,5.13,1.82K,0.0,other,ARTES
2021-06-21,5.15,5.21,5.21,5.15,0.74K,-0.77,other,ARTES
2021-06-18,5.19,5.22,5.22,5.15,2.51K,0.0,other,ARTES
2021-06-17,5.19,5.19,5.22,5.15,5.40K,0.0,other,ARTES
2021-06-16,5.19,5.22,5.25,5.19,4.21K,-0.57,other,ARTES
2021-06-15,5.22,5.22,5.27,5.19,4.90K,0.0,other,ARTES
2021-06-14,5.22,5.22,5.22,5.19,6.26K,-0.19,other,ARTES
2021-06-11,5.23,5.18,5.25,5.18,5.87K,0.97,other,ARTES
2021-06-10,5.18,5.16,5.26,5.16,23.03K,0.58,other,ARTES
2021-06-09,5.15,5.31,5.31,5.15,33.75K,1.18,other,ARTES
2021-06-08,5.09,4.9,5.09,4.9,3.39K,6.04,other,ARTES
2021-06-07,4.8,4.79,4.8,4.79,1.53K,0.0,other,ARTES
2021-06-04,4.8,4.8,4.8,4.8,0.50K,-0.83,other,ARTES
2021-06-03,4.84,4.79,4.84,4.75,6.28K,1.89,other,ARTES
2021-06-02,4.75,4.63,4.75,4.63,3.99K,4.4,other,ARTES
2021-06-01,4.55,4.62,4.63,4.55,0.38K,-0.87,other,ARTES
2021-05-31,4.59,4.58,4.59,4.56,2.14K,0.22,other,ARTES
2021-05-28,4.58,4.57,4.58,4.56,5.71K,0.0,other,ARTES
2021-05-27,4.58,4.5,4.58,4.5,2.70K,0.0,other,ARTES
2021-05-26,4.58,4.58,4.58,4.58,0.63K,0.0,other,ARTES
2021-05-25,4.58,4.59,4.59,4.58,1.27K,0.0,other,ARTES
2021-05-24,4.58,4.4,4.58,4.4,2.71K,4.09,other,ARTES
2021-05-21,4.4,4.37,4.4,4.37,16.82K,0.23,other,ARTES
2021-05-20,4.39,4.48,4.48,4.37,1.27K,-2.44,other,ARTES
2021-05-19,4.5,4.47,4.5,4.37,0.68K,0.0,other,ARTES
2021-05-18,4.5,4.51,4.51,4.5,4.04K,-2.17,other,ARTES
2021-05-17,4.6,4.65,4.65,4.6,0.13K,0.0,other,ARTES
2021-05-11,4.6,4.7,4.7,4.6,7.41K,0.0,other,ARTES
2021-05-10,4.6,4.65,4.7,4.6,2.42K,0.0,other,ARTES
2021-05-07,4.6,4.65,4.65,4.6,2.06K,-1.08,other,ARTES
2021-05-06,4.65,4.6,4.65,4.6,7.53K,0.43,other,ARTES
2021-05-05,4.63,4.56,4.65,4.56,2.92K,2.43,other,ARTES
2021-05-04,4.52,4.39,4.52,4.38,235.18K,2.96,other,ARTES
2021-05-03,4.39,4.39,4.4,4.39,0.50K,2.57,other,ARTES
2021-04-30,4.28,4.19,4.28,4.18,5.27K,0.0,other,ARTES
2021-04-29,4.28,4.4,4.4,4.28,0.08K,0.0,other,ARTES
2021-04-28,4.28,4.28,4.39,4.28,0.19K,0.0,other,ARTES
2021-04-27,4.28,4.44,4.44,4.27,0.55K,-4.25,other,ARTES
2021-04-26,4.47,4.65,4.65,4.45,4.86K,-3.87,other,ARTES
2021-04-23,4.65,4.76,4.76,4.57,3.02K,1.97,other,ARTES
2021-04-22,4.56,4.32,4.56,4.32,10.40K,6.05,other,ARTES
2021-04-21,4.3,4.12,4.3,4.12,6.06K,4.88,other,ARTES
2021-04-20,4.1,4.0,4.1,4.0,35.78K,0.49,other,ARTES
2021-04-19,4.08,4.0,4.08,3.98,5.58K,2.0,other,ARTES
2021-04-16,4.0,4.05,4.05,4.0,11.54K,-2.2,other,ARTES
2021-04-15,4.09,4.05,4.1,4.0,20.71K,0.99,other,ARTES
2021-04-14,4.05,3.98,4.05,3.98,5.33K,1.25,other,ARTES
2021-04-13,4.0,4.1,4.1,4.0,5.02K,-2.44,other,ARTES
2021-04-12,4.1,4.1,4.1,4.1,0.01K,1.23,other,ARTES
2021-04-08,4.05,4.08,4.08,4.05,2.01K,1.25,other,ARTES
2021-04-07,4.0,4.0,4.08,4.0,5.02K,0.0,other,ARTES
2021-04-06,4.0,4.02,4.02,4.0,10.05K,-0.5,other,ARTES
2021-04-05,4.02,4.0,4.05,4.0,12.15K,0.0,other,ARTES
2021-04-02,4.02,4.1,4.1,4.02,5.29K,-1.23,other,ARTES
2021-04-01,4.07,4.07,4.07,4.07,0.20K,0.49,other,ARTES
2021-03-31,4.05,4.05,4.05,4.05,0.65K,0.0,other,ARTES
2021-03-30,4.05,4.0,4.05,4.0,3.19K,0.0,other,ARTES
2021-03-29,4.05,4.01,4.05,4.01,0.74K,0.0,other,ARTES
2021-03-26,4.05,4.05,4.1,4.05,3.75K,0.0,other,ARTES
2021-03-25,4.05,4.03,4.1,4.03,1.40K,1.25,other,ARTES
2021-03-24,4.0,4.0,4.0,4.0,1.77K,0.0,other,ARTES
2021-03-23,4.0,4.0,4.03,4.0,3.49K,0.0,other,ARTES
2021-03-22,4.0,4.0,4.0,4.0,0.04K,0.0,other,ARTES
2021-03-19,4.0,3.98,4.0,3.98,1.58K,0.0,other,ARTES
2021-03-18,4.0,3.98,4.0,3.98,0.11K,0.0,other,ARTES
2021-03-17,4.0,3.95,4.0,3.95,0.01K,1.27,other,ARTES
2021-03-16,3.95,3.99,4.0,3.93,3.85K,-1.0,other,ARTES
2021-03-15,3.99,3.99,3.99,3.99,0.91K,0.25,other,ARTES
2021-03-12,3.98,3.99,3.99,3.98,0.42K,-0.25,other,ARTES
2021-03-10,3.99,3.95,3.99,3.95,0.59K,0.5,other,ARTES
2021-03-09,3.97,3.97,3.97,3.97,0.20K,2.32,other,ARTES
2021-03-08,3.88,3.8,3.88,3.8,0.53K,0.78,other,ARTES
2021-03-05,3.85,3.9,3.9,3.85,8.23K,-1.79,other,ARTES
2021-03-04,3.92,3.92,3.92,3.89,4.08K,-1.01,other,ARTES
2021-03-03,3.96,3.96,3.96,3.96,0.00K,0.0,other,ARTES
2021-03-02,3.96,3.98,3.98,3.92,1.68K,-0.5,other,ARTES
2021-03-01,3.98,3.93,3.98,3.93,0.11K,0.0,other,ARTES
2021-02-25,3.98,3.92,3.98,3.92,1.10K,0.0,other,ARTES
2021-02-24,3.98,3.94,3.98,3.94,1.04K,0.25,other,ARTES
2021-02-23,3.97,3.99,3.99,3.97,0.72K,-0.5,other,ARTES
2021-02-22,3.99,3.96,3.99,3.9,249.69K,0.76,other,ARTES
2021-02-19,3.96,4.0,4.0,3.96,0.03K,-1.0,other,ARTES
2021-02-18,4.0,3.96,4.0,3.96,31.99K,1.01,other,ARTES
2021-02-17,3.96,3.96,3.96,3.96,0.91K,0.0,other,ARTES
2021-02-16,3.96,3.99,3.99,3.96,2.38K,-1.0,other,ARTES
2021-02-15,4.0,4.0,4.0,3.99,3.57K,0.0,other,ARTES
2021-02-12,4.0,4.0,4.0,3.99,7.41M,0.0,other,ARTES
2021-02-11,4.0,3.98,4.0,3.98,2.48K,-0.74,other,ARTES
2021-02-10,4.03,4.03,4.03,4.0,0.54K,0.0,other,ARTES
2021-02-09,4.03,3.98,4.03,3.98,0.33K,1.26,other,ARTES
2021-02-08,3.98,3.99,3.99,3.96,134.68K,-0.25,other,ARTES
2021-02-05,3.99,3.95,3.99,3.88,653.84K,1.01,other,ARTES
2021-02-04,3.95,3.95,3.95,3.95,1.01K,0.0,other,ARTES
2021-02-03,3.95,3.95,3.95,3.95,2.57K,-1.25,other,ARTES
2021-02-02,4.0,3.95,4.0,3.95,0.55K,0.0,other,ARTES
2021-02-01,4.0,4.0,4.0,3.95,0.37K,0.0,other,ARTES
2021-01-29,4.0,4.01,4.01,4.0,0.45K,0.0,other,ARTES
2021-01-28,4.0,4.08,4.08,4.0,2.71K,0.25,other,ARTES
2021-01-27,3.99,4.0,4.0,3.99,9.94K,0.0,other,ARTES
2021-01-26,3.99,4.0,4.0,3.97,1.83K,0.5,other,ARTES
2021-01-25,3.97,3.99,4.04,3.97,0.26K,-1.73,other,ARTES
2021-01-22,4.04,4.0,4.04,3.99,11.85K,0.75,other,ARTES
2021-01-21,4.01,4.08,4.08,4.01,2.78K,-2.2,other,ARTES
2021-01-20,4.1,4.1,4.1,4.1,3.90K,0.0,other,ARTES
2021-01-19,4.1,4.1,4.1,4.1,0.25K,0.49,other,ARTES
2021-01-18,4.08,4.08,4.08,4.08,2.51K,-0.49,other,ARTES
2021-01-15,4.1,4.11,4.11,4.1,5.97K,0.0,other,ARTES
2021-01-13,4.1,4.1,4.1,4.09,3.76K,0.0,other,ARTES
2021-01-12,4.1,4.09,4.1,4.08,1.01K,0.0,other,ARTES
2021-01-11,4.1,4.19,4.19,4.08,6.33K,0.0,other,ARTES
2021-01-08,4.1,4.1,4.1,4.08,2.04K,0.0,other,ARTES
2021-01-07,4.1,4.1,4.1,4.08,8.88K,0.0,other,ARTES
2021-01-06,4.1,4.1,4.1,4.1,0.11K,0.0,other,ARTES
2021-01-05,4.1,4.09,4.1,4.08,7.53K,0.0,other,ARTES
2021-01-04,4.1,4.06,4.1,4.06,0.01K,0.0,other,ARTES
2020-12-31,4.1,4.1,4.1,4.09,0.90K,0.0,other,ARTES
2020-12-30,4.1,4.1,4.1,4.09,1.89K,0.24,other,ARTES
2020-12-29,4.09,4.1,4.1,4.09,5.95K,-0.24,other,ARTES
2020-12-28,4.1,4.18,4.18,4.08,13.87K,0.49,other,ARTES
2020-12-25,4.08,4.08,4.15,4.08,1.94K,-0.49,other,ARTES
2020-12-24,4.1,4.12,4.12,4.08,3.26K,-0.97,other,ARTES
2020-12-23,4.14,4.19,4.19,4.07,43.35K,-0.96,other,ARTES
2020-12-22,4.18,4.18,4.18,4.18,5.09K,0.0,other,ARTES
2020-12-21,4.18,4.16,4.18,4.1,0.05K,0.24,other,ARTES
2020-12-18,4.17,4.15,4.17,4.15,0.12K,0.0,other,ARTES
2020-12-17,4.17,4.1,4.17,4.1,7.20K,1.71,other,ARTES
2020-12-16,4.1,4.1,4.1,4.1,1.99K,0.0,other,ARTES
2020-12-15,4.1,4.05,4.1,4.05,3.33K,0.0,other,ARTES
2020-12-14,4.1,4.06,4.1,4.06,0.05K,0.0,other,ARTES
2020-12-10,4.1,4.07,4.1,4.04,2.61K,0.0,other,ARTES
2020-12-09,4.1,4.1,4.1,4.1,0.07K,0.24,other,ARTES
2020-12-08,4.09,4.07,4.09,4.07,2.00K,-0.24,other,ARTES
2020-12-07,4.1,4.19,4.19,4.1,3.96K,0.0,other,ARTES
2020-12-04,4.1,4.1,4.1,4.1,5.27K,0.74,other,ARTES
2020-12-03,4.07,4.1,4.1,4.07,6.13K,-0.73,other,ARTES
2020-12-02,4.1,4.09,4.1,4.09,0.57K,0.0,other,ARTES
2020-12-01,4.1,4.1,4.1,4.1,3.35K,0.0,other,ARTES
2020-11-30,4.1,4.1,4.13,4.1,7.13K,0.0,other,ARTES
2020-11-27,4.1,4.09,4.18,4.08,1.73K,-1.91,other,ARTES
2020-11-26,4.18,4.15,4.19,4.15,3.55K,-0.24,other,ARTES
2020-11-25,4.19,4.18,4.2,4.15,2.87K,0.96,other,ARTES
2020-11-24,4.15,4.18,4.18,4.15,0.03K,1.72,other,ARTES
2020-11-23,4.08,4.01,4.19,4.0,21.92K,0.0,other,ARTES
2020-11-20,4.08,4.05,4.08,4.03,1.56K,0.0,other,ARTES
2020-11-19,4.08,4.2,4.2,4.08,18.69K,-1.69,other,ARTES
2020-11-18,4.15,4.06,4.15,4.06,11.82K,0.0,other,ARTES
2020-11-17,4.15,4.15,4.15,4.06,0.56K,0.0,other,ARTES
2020-11-16,4.15,4.09,4.15,4.03,0.31K,0.24,other,ARTES
2020-11-13,4.14,4.14,4.14,4.1,2.32K,-0.24,other,ARTES
2020-11-12,4.15,4.15,4.15,4.1,12.43K,0.0,other,ARTES
2020-11-11,4.15,4.1,4.15,4.1,0.43K,0.0,other,ARTES
